merchant_category,transaction_id,customer_id,payment_method,location,is_fraud,transaction_amount,timestamp
electronics,TR52078,C4084,Unknown Method,Portzdo,1,44.39,2025-05-20 17:23:14
clothing,TR51645,C2000,Unknown Method,Phils,1,44.74,2025-04-13 13:06:47
electronics,TR14825,C3080,Unknown Method,Westaa,1,43.46,2025-07-24 07:40:39
electronics,TR09727,C7600,Unknown Method,Twana,1,43.56,2025-04-17 12:35:48
electronics,TR43036,C4081,Unknown Method,Southx,1,45.44,2025-03-26 12:46:06
entertainment,TR20391,C6985,Unknown Method,Schowalterhav,1,44.49,2025-06-02 14:37:44
electronics,TR15933,C6000,Unknown Method,Westlca,1,43.44,2025-06-10 03:22:52
electronics,TR54207,C9390,Unknown Method,Dickenscheste,1,45.56,2025-08-01 00:24:01
grocery,TR87436,C6004,Unknown Method,Step,1,44.81,2025-05-10 17:58:49
clothing,TR46316,C5729,Unknown Method,Chris,1,44.15,2025-03-05 23:24:42
clothing,TR89539,C4200,Unknown Method,Vaughn,1,45.61,2025-06-30 14:00:10
electronics,TR78528,C3092,Unknown Method,Tillman,1,45.41,2025-03-20 01:31:42
entertainment,TR30530,C0070,Unknown Method,South,1,44.44,2025-04-21 10:40:21
electronics,TR16462,C2200,Unknown Method,Northt,1,43.23,2025-03-02 15:16:43
electronics,TR54423,C4007,Unknown Method,Barimo,1,44.63,2025-03-22 20:43:40
grocery,TR49207,C3026,Unknown Method,Maxviewzxotaq,1,45.67,2025-07-03 18:53:39
electronics,TR82998,C5050,Unknown Method,Southbcyrilxp,1,45.58,2025-03-18 10:30:49
grocery,TR54346,C2909,Unknown Method,Neweed,1,44.36,2025-04-10 21:16:46
grocery,TR17797,C6029,Unknown Method,Streichst,1,43.63,2025-04-02 03:15:43
entertainment,TR80727,C1901,Unknown Method,Lakeframonita,1,43.66,2025-04-30 05:29:01
grocery,TR50849,C4777,Unknown Method,Lakeuj,1,44.43,2025-07-24 01:04:37
clothing,TR57783,C6990,Unknown Method,Langwor,1,45.08,2025-08-05 14:44:15
grocery,TR40211,C1860,Unknown Method,Lakev,1,45.59,2025-05-06 04:25:37
grocery,TR02950,C1290,Unknown Method,Bashirianboro,1,44.95,2025-03-28 15:40:30
grocery,TR20681,C1600,Unknown Method,Altenwert,1,47.75,2025-05-30 14:13:00
grocery,TR23184,C1010,Unknown Method,Nort,1,48.05,2025-05-06 17:44:42
clothing,TR63514,C6060,Unknown Method,Prest,1,47.44,2025-04-22 01:54:48
entertainment,TR36967,C3907,Unknown Method,Martha,1,46.2,2025-03-01 08:23:15
grocery,TR71579,C1000,Unknown Method,Emilyto,1,45.89,2025-08-06 23:36:27
clothing,TR06717,C3000,Unknown Method,Lynnaburghqiy,1,48.04,2025-03-11 18:38:16
clothing,TR22133,C4000,Unknown Method,Lakeclenardbu,1,46.74,2025-08-19 23:32:45
entertainment,TR93595,C7000,Unknown Method,Juliushav,1,46.88,2025-05-30 22:51:14
grocery,TR11837,C7009,Unknown Method,Caspe,1,47.88,2025-06-09 16:22:42
entertainment,TR82843,C0000,Unknown Method,Souths,1,46.33,2025-06-21 00:09:35
clothing,TR40952,C7150,Unknown Method,Harryfort,1,47.12,2025-02-28 21:31:28
grocery,TR77120,C3005,Unknown Method,Eastub,1,46.72,2025-04-19 10:20:05
electronics,TR93084,C2304,Unknown Method,Jonesbe,1,47.29,2025-07-29 17:37:59
clothing,TR40148,C1100,Unknown Method,Westbfran,1,47.79,2025-07-01 10:13:39
grocery,TR99336,C7064,Unknown Method,Eastyja,1,48.15,2025-05-05 22:16:54
grocery,TR27258,C7250,Unknown Method,Torrit,1,46.77,2025-05-10 10:32:30
clothing,TR65011,C0660,Unknown Method,East,1,46.0,2025-03-31 09:18:45
grocery,TR77959,C7032,Unknown Method,Wests,1,47.35,2025-03-12 13:42:29
grocery,TR51789,C8751,Unknown Method,Kristofer,1,47.99,2025-08-17 11:18:34
clothing,TR61853,C3001,Unknown Method,Billyfort,1,46.18,2025-05-04 20:43:55
electronics,TR60210,C3610,Unknown Method,Goyettecheste,1,46.14,2025-04-13 02:50:19
electronics,TR15597,C7480,Unknown Method,Southo,1,47.8,2025-02-28 06:30:32
clothing,TR59417,C9000,Unknown Method,Lesleytownruk,1,45.94,2025-03-23 00:43:13
electronics,TR56412,C6730,Unknown Method,Lakerzenobiag,1,45.96,2025-04-08 07:05:44
electronics,TR97305,C1030,Unknown Method,Cristtoncweyd,1,46.81,2025-05-06 04:11:55
electronics,TR55418,C8330,Unknown Method,Eastl,1,47.25,2025-06-08 01:50:10
entertainment,TR74499,C2059,Unknown Method,Tammara,1,47.92,2025-07-14 05:06:09
grocery,TR34027,C4093,Unknown Method,Eastypatt,1,48.0,2025-08-12 07:46:02
grocery,TR31576,C7907,Unknown Method,Northxm,1,46.12,2025-06-27 12:35:13
clothing,TR22385,C2000,Unknown Method,Donnellys,1,46.41,2025-06-23 16:17:50
grocery,TR30916,C3003,Unknown Method,Haneville,1,45.94,2025-06-09 01:30:58
grocery,TR25596,C5840,Unknown Method,Muraz,1,47.7,2025-03-09 19:01:39
clothing,TR60246,C3008,Unknown Method,Willfor,1,46.76,2025-07-06 07:44:20
entertainment,TR68923,C0500,Unknown Method,Portbz,1,48.16,2025-05-25 21:09:54
entertainment,TR30695,C9049,Unknown Method,Murazikhavenm,1,46.18,2025-05-29 23:25:39
grocery,TR05062,C0400,Unknown Method,Boscovill,1,47.25,2025-03-04 07:02:57
entertainment,TR11065,C7000,Unknown Method,Predov,1,47.4,2025-03-15 18:50:19
clothing,TR04074,C3008,Unknown Method,Westujulenexz,1,46.14,2025-02-25 19:20:04
electronics,TR65041,C1053,Unknown Method,Wunschtownsds,1,46.49,2025-04-23 11:21:53
entertainment,TR96508,C8760,Unknown Method,Westhlizjtdcw,1,47.81,2025-05-27 15:59:08
entertainment,TR37171,C8098,Unknown Method,Nort,1,47.19,2025-08-16 07:50:27
clothing,TR74452,C1088,Unknown Method,Portok,1,46.66,2025-03-12 14:53:39
electronics,TR16915,C0010,Unknown Method,Sout,1,45.75,2025-05-06 15:00:56
grocery,TR48059,C3000,Unknown Method,Langwo,1,45.95,2025-06-13 08:55:16
entertainment,TR12075,C7030,Unknown Method,Eastrnigelgny,1,47.11,2025-08-18 22:26:13
clothing,TR31514,C7602,Unknown Method,Southk,1,46.58,2025-03-01 04:32:29
grocery,TR53018,C3000,Unknown Method,Roweb,1,48.18,2025-03-03 15:43:23
entertainment,TR95129,C6769,Unknown Method,Newnlorri,1,47.02,2025-06-26 20:56:48
electronics,TR09341,C3002,Unknown Method,Kohler,1,46.71,2025-07-06 15:07:54
entertainment,TR85017,C4300,Unknown Method,Towandabo,1,47.01,2025-05-04 05:12:06
entertainment,TR45245,C8000,Unknown Method,Lavon,1,47.61,2025-05-04 04:46:09
electronics,TR95399,C4000,Unknown Method,Winthei,1,48.18,2025-04-22 02:47:52
electronics,TR43547,C7000,Unknown Method,Portsshea,1,47.88,2025-06-16 14:20:32
grocery,TR98828,C4040,Unknown Method,Newpis,1,47.12,2025-05-07 16:04:25
electronics,TR34912,C1370,Unknown Method,Eastprosellap,1,46.01,2025-03-18 00:47:40
grocery,TR24558,C4360,Unknown Method,Westzla,1,46.01,2025-07-09 16:48:51
clothing,TR71500,C3000,Unknown Method,Jaco,1,46.07,2025-03-21 08:14:08
entertainment,TR68745,C4430,Unknown Method,Westqwallacev,1,46.46,2025-04-13 02:05:35
entertainment,TR89890,C5608,Unknown Method,Hodkiew,1,47.84,2025-05-05 17:35:10
entertainment,TR00735,C5090,Unknown Method,Valeri,1,45.74,2025-03-29 04:31:47
grocery,TR99740,C4509,Unknown Method,Abbytownw,1,46.96,2025-03-15 11:55:55
entertainment,TR05567,C5008,Unknown Method,Senge,1,47.04,2025-04-10 13:31:34
grocery,TR97197,C3010,Unknown Method,Grant,1,45.78,2025-05-04 04:02:46
electronics,TR34842,C7007,Unknown Method,Fritzsidecpbb,1,46.51,2025-08-22 00:23:53
electronics,TR15840,C4418,Unknown Method,Westwlizbethk,1,46.46,2025-06-10 22:47:29
grocery,TR61675,C7094,Unknown Method,Witt,1,46.32,2025-08-12 12:02:08
entertainment,TR25912,C2006,Unknown Method,Northftod,1,46.52,2025-08-22 02:28:11
clothing,TR37414,C0407,Unknown Method,Beerb,1,46.42,2025-06-25 16:21:43
clothing,TR56491,C4000,Unknown Method,Flotow,1,47.35,2025-05-30 06:37:50
entertainment,TR02311,C3050,Unknown Method,Elanaland,1,47.81,2025-03-14 07:29:37
electronics,TR22154,C5960,Unknown Method,Pfeffer,1,47.61,2025-08-19 21:48:59
clothing,TR84252,C5009,Unknown Method,Nolantownrplh,1,45.85,2025-06-14 03:49:33
grocery,TR19851,C9700,Unknown Method,Lakemd,1,47.53,2025-08-05 20:58:07
entertainment,TR89832,C2390,Unknown Method,Randiberg,1,47.15,2025-06-13 13:20:12
grocery,TR04438,C0079,Unknown Method,Eastggeorgine,1,47.63,2025-08-03 10:25:07
grocery,TR19306,C2019,Unknown Method,Upto,1,45.92,2025-06-02 17:48:23
clothing,TR12621,C5040,Unknown Method,Lakewreginald,1,46.92,2025-07-16 12:42:35
grocery,TR79468,C0000,Unknown Method,Portxg,1,48.04,2025-08-09 04:52:38
grocery,TR29442,C0020,Unknown Method,Champ,1,47.08,2025-06-13 14:30:31
grocery,TR74548,C1000,Unknown Method,Chaunc,1,47.19,2025-08-20 22:24:09
electronics,TR85164,C3063,Unknown Method,Portv,1,47.16,2025-05-27 12:31:10
grocery,TR00672,C2088,Unknown Method,Johnso,1,47.74,2025-04-20 01:33:44
clothing,TR71679,C4729,Unknown Method,Eastuconradfo,1,45.91,2025-07-25 14:11:14
entertainment,TR32900,C0459,Unknown Method,Laketa,1,46.42,2025-08-17 17:50:15
clothing,TR42793,C6007,Unknown Method,Westp,1,47.86,2025-08-02 15:04:54
entertainment,TR91431,C3040,Unknown Method,Hauc,1,47.59,2025-05-18 09:00:01
clothing,TR90215,C4020,Unknown Method,Bechtel,1,46.55,2025-07-30 05:14:55
electronics,TR16710,C4340,Unknown Method,Enaberg,1,46.37,2025-05-04 15:17:19
entertainment,TR98865,C9455,Unknown Method,Triciahavenag,1,47.31,2025-03-10 06:23:31
entertainment,TR77980,C7041,Unknown Method,Mullerburymlu,1,46.56,2025-06-07 05:29:20
clothing,TR02279,C5828,Unknown Method,Wizabor,1,46.25,2025-04-12 08:02:28
grocery,TR06271,C0007,Unknown Method,Joaqu,1,47.77,2025-06-01 23:52:21
clothing,TR54909,C0000,Unknown Method,Zbonca,1,47.13,2025-06-27 00:21:42
grocery,TR13935,C5440,Unknown Method,East,1,46.1,2025-03-11 20:24:05
entertainment,TR41178,C2008,Unknown Method,West,1,46.22,2025-06-28 15:51:31
grocery,TR37366,C5006,Unknown Method,Yosts,1,46.25,2025-08-07 23:39:00
electronics,TR35900,C6025,Unknown Method,Ulrikefur,1,46.9,2025-04-09 07:13:58
entertainment,TR72244,C0000,Unknown Method,Newatorriycet,1,45.71,2025-04-30 23:47:35
electronics,TR64376,C3007,Unknown Method,Newechr,1,46.75,2025-07-28 17:14:18
grocery,TR64139,C3150,Unknown Method,Hannaha,1,47.5,2025-06-26 01:58:28
electronics,TR69505,C0003,Unknown Method,Hirth,1,47.67,2025-08-19 00:55:43
clothing,TR98036,C9200,Unknown Method,Lakecrozanneh,1,45.9,2025-04-18 15:33:24
grocery,TR21322,C3063,Unknown Method,Westvne,1,45.99,2025-07-08 08:41:51
clothing,TR34756,C3107,Unknown Method,Corwintondfto,1,48.03,2025-08-07 09:03:48
grocery,TR84874,C6660,Unknown Method,West,1,46.7,2025-06-08 00:25:11
clothing,TR64564,C6908,Unknown Method,Eastyja,1,47.13,2025-06-30 05:02:45
electronics,TR80708,C5007,Unknown Method,Southqdel,1,46.14,2025-03-03 06:05:32
electronics,TR95865,C2100,Unknown Method,Runo,1,45.9,2025-05-12 23:39:22
electronics,TR08561,C3086,Unknown Method,Portk,1,48.11,2025-03-13 03:43:32
electronics,TR26150,C6120,Unknown Method,Carme,1,48.18,2025-02-28 00:22:15
electronics,TR43930,C5006,Unknown Method,Westlku,1,45.97,2025-05-22 17:38:46
electronics,TR93803,C6147,Unknown Method,Northpbas,1,47.81,2025-05-27 13:53:31
entertainment,TR28992,C0497,Unknown Method,Deedr,1,46.87,2025-07-14 02:59:23
electronics,TR49563,C8686,Unknown Method,Dickiv,1,45.9,2025-03-17 14:03:57
clothing,TR58819,C0038,Unknown Method,Robe,1,46.71,2025-05-03 08:18:20
entertainment,TR97583,C4647,Unknown Method,Sout,1,46.19,2025-08-21 00:22:08
entertainment,TR96352,C3280,Unknown Method,Portji,1,48.22,2025-08-20 21:17:49
clothing,TR88473,C4010,Unknown Method,Westjkend,1,48.03,2025-06-03 09:48:43
grocery,TR08358,C7000,Unknown Method,Southalav,1,47.99,2025-05-01 13:05:39
grocery,TR28258,C7060,Unknown Method,Lakescordellh,1,47.34,2025-08-05 03:48:19
clothing,TR44380,C3003,Unknown Method,Southv,1,46.47,2025-07-29 03:48:44
clothing,TR64284,C1015,Unknown Method,Anna,1,45.73,2025-04-29 10:05:45
clothing,TR69109,C0020,Unknown Method,Easti,1,45.81,2025-03-08 09:35:35
entertainment,TR68146,C7000,Unknown Method,North,1,46.5,2025-03-05 18:33:16
entertainment,TR49379,C5784,Unknown Method,Will,1,47.62,2025-05-11 07:36:57
grocery,TR04085,C8007,Unknown Method,Northkj,1,47.93,2025-07-30 03:18:27
electronics,TR65842,C6600,Unknown Method,Natis,1,46.73,2025-07-15 20:10:39
clothing,TR35185,C9300,Unknown Method,Lakepel,1,46.68,2025-05-07 19:32:40
clothing,TR34372,C5704,Unknown Method,Eastlg,1,46.67,2025-07-17 09:14:29
electronics,TR33458,C9040,Unknown Method,Vina,1,47.67,2025-08-13 00:20:40
entertainment,TR15607,C2070,Unknown Method,Elise,1,45.99,2025-04-10 02:43:46
entertainment,TR59670,C8600,Unknown Method,Westgcoymouth,1,46.84,2025-08-07 08:51:26
entertainment,TR85179,C8066,Unknown Method,Weste,1,46.37,2025-08-04 20:09:24
electronics,TR32649,C1022,Unknown Method,Northqcal,1,47.97,2025-05-16 12:06:22
electronics,TR54657,C8857,Unknown Method,Eastsalex,1,47.04,2025-05-19 16:04:07
electronics,TR60717,C2000,Unknown Method,Zboncakshirex,1,47.34,2025-05-23 13:43:58
electronics,TR47078,C7000,Unknown Method,Collinsmo,1,48.06,2025-06-03 17:04:32
entertainment,TR63724,C1480,Unknown Method,Northuell,1,47.18,2025-06-12 13:20:39
clothing,TR34233,C1100,Unknown Method,Beatr,1,46.97,2025-05-24 13:19:21
grocery,TR92031,C6600,Unknown Method,Arth,1,46.46,2025-08-09 15:12:37
entertainment,TR27996,C3090,Unknown Method,Eastuteri,1,46.12,2025-02-25 00:45:17
grocery,TR98446,C3050,Unknown Method,Will,1,46.53,2025-08-09 01:53:50
electronics,TR01227,C2600,Unknown Method,Eastg,1,46.7,2025-04-07 19:54:33
entertainment,TR46851,C7075,Unknown Method,Mirta,1,46.65,2025-07-21 13:40:55
clothing,TR22787,C9494,Unknown Method,Schultz,1,48.04,2025-05-01 23:48:05
grocery,TR15774,C6990,Unknown Method,Lakeqjero,1,46.94,2025-07-29 04:23:14
clothing,TR16872,C6804,Unknown Method,Port,1,48.18,2025-06-01 06:32:56
entertainment,TR96618,C1501,Unknown Method,Eastii,1,47.71,2025-06-25 08:50:46
grocery,TR89382,C3901,Unknown Method,Northwtra,1,47.29,2025-04-01 06:00:58
entertainment,TR35287,C3040,Unknown Method,Eastsva,1,46.82,2025-07-26 06:33:08
grocery,TR79563,C1240,Unknown Method,Goldnerch,1,45.91,2025-07-06 03:17:37
clothing,TR78605,C1905,Unknown Method,Lake,1,47.9,2025-04-10 14:58:29
electronics,TR86270,C7900,Unknown Method,Olevi,1,46.54,2025-03-07 23:22:53
clothing,TR18025,C7000,Unknown Method,Westlvi,1,46.4,2025-06-11 06:21:26
clothing,TR69287,C7001,Unknown Method,Harv,1,47.57,2025-08-21 22:51:05
electronics,TR70219,C0000,Unknown Method,Cher,1,47.71,2025-06-12 01:14:22
grocery,TR96091,C8007,Unknown Method,Newwt,1,47.8,2025-07-18 12:08:08
entertainment,TR49366,C4005,Unknown Method,Wynellb,1,48.05,2025-04-24 09:55:58
entertainment,TR86434,C8001,Unknown Method,Newist,1,47.81,2025-03-10 21:36:36
entertainment,TR67760,C6000,Unknown Method,Springton,1,47.15,2025-03-10 12:57:49
electronics,TR89408,C7040,Unknown Method,Southimar,1,47.41,2025-06-25 11:08:34
grocery,TR79704,C1860,Unknown Method,Southnwinford,1,45.86,2025-04-01 22:37:22
entertainment,TR87105,C7500,Unknown Method,Ailene,1,47.74,2025-04-27 04:02:49
grocery,TR49380,C0708,Unknown Method,Northuhei,1,47.42,2025-03-24 18:55:18
entertainment,TR07402,C3014,Unknown Method,Newnjoyfdwehf,1,47.14,2025-07-31 23:29:59
clothing,TR99078,C3060,Unknown Method,Jerdeto,1,45.96,2025-04-07 23:38:41
electronics,TR02670,C0810,Unknown Method,West,1,48.08,2025-06-06 18:33:28
electronics,TR83129,C1337,Unknown Method,Jacelyn,1,47.88,2025-07-10 10:18:49
grocery,TR79962,C0960,Unknown Method,Scotty,1,47.73,2025-08-20 23:31:04
electronics,TR13097,C6031,Unknown Method,Westzidellmci,1,47.22,2025-03-30 11:35:48
entertainment,TR42455,C3030,Unknown Method,Wolf,1,47.85,2025-04-20 20:41:56
grocery,TR40402,C8000,Unknown Method,Isaacvi,1,47.4,2025-05-26 08:26:00
electronics,TR33927,C9009,Unknown Method,Westyjays,1,47.07,2025-02-27 05:49:24
clothing,TR97192,C1945,Unknown Method,Kuhi,1,47.6,2025-07-19 01:32:12
electronics,TR25059,C1900,Unknown Method,Terese,1,47.8,2025-05-25 01:52:19
grocery,TR78410,C0192,Unknown Method,Southbe,1,46.2,2025-06-15 15:53:13
grocery,TR10633,C7000,Unknown Method,Westwk,1,47.25,2025-05-21 18:14:31
grocery,TR77487,C5020,Unknown Method,South,1,48.2,2025-03-13 01:16:01
grocery,TR67450,C7902,Unknown Method,Westzd,1,47.58,2025-07-01 09:47:15
grocery,TR07144,C5110,Unknown Method,Nort,1,47.45,2025-06-04 22:09:13
grocery,TR10831,C8200,Unknown Method,Rodolf,1,47.87,2025-03-25 18:04:13
entertainment,TR02165,C6773,Unknown Method,Portpscotport,1,47.45,2025-06-18 12:39:23
electronics,TR39682,C6030,Unknown Method,Walshst,1,47.14,2025-08-20 02:16:22
electronics,TR34556,C7510,Unknown Method,Newodo,1,47.17,2025-06-07 08:39:32
entertainment,TR93499,C3008,Unknown Method,Lenar,1,47.02,2025-03-14 09:11:34
entertainment,TR38993,C3603,Unknown Method,Isra,1,47.16,2025-04-07 08:50:16
clothing,TR92147,C1091,Unknown Method,Juli,1,45.97,2025-07-28 14:20:35
grocery,TR16878,C5000,Unknown Method,Ankunding,1,48.15,2025-04-26 01:37:08
clothing,TR00371,C1100,Unknown Method,Tawnyviewhtcn,1,46.64,2025-06-06 02:45:11
electronics,TR69187,C7020,Unknown Method,North,1,46.54,2025-04-22 07:51:22
clothing,TR43867,C4145,Unknown Method,Bartontonirrc,1,46.78,2025-07-19 13:00:28
grocery,TR84050,C4236,Unknown Method,Nort,1,45.92,2025-03-28 05:52:04
grocery,TR94186,C5090,Unknown Method,Joip,1,46.19,2025-04-15 21:23:29
grocery,TR28468,C8005,Unknown Method,Porti,1,47.89,2025-04-07 01:15:26
electronics,TR87983,C4056,Unknown Method,Port,1,46.76,2025-04-19 19:11:46
grocery,TR23731,C7708,Unknown Method,Eastgtequilax,1,45.71,2025-08-10 10:59:59
grocery,TR50049,C3901,Unknown Method,Block,1,47.03,2025-04-17 20:21:35
entertainment,TR69858,C9603,Unknown Method,Eastufl,1,47.22,2025-08-17 22:59:32
grocery,TR81619,C2660,Unknown Method,Jolen,1,47.33,2025-06-11 03:35:30
electronics,TR34185,C9000,Unknown Method,Dooleyb,1,47.05,2025-05-13 03:11:19
grocery,TR11889,C7800,Unknown Method,Southnver,1,47.95,2025-07-23 17:49:43
entertainment,TR49710,C5771,Unknown Method,Giastadfm,1,46.56,2025-06-26 14:50:14
grocery,TR95887,C2000,Unknown Method,Newdl,1,45.71,2025-05-22 21:11:25
grocery,TR22013,C6030,Unknown Method,Nort,1,46.65,2025-05-08 18:54:58
entertainment,TR06973,C6000,Unknown Method,Cumming,1,46.14,2025-07-29 06:13:38
clothing,TR16563,C2331,Unknown Method,Carleench,1,46.43,2025-03-01 11:42:53
clothing,TR96620,C0000,Unknown Method,Newbjosevshyb,1,47.44,2025-08-07 12:22:05
grocery,TR08667,C3094,Unknown Method,Portok,1,46.6,2025-04-04 15:47:36
entertainment,TR83935,C6700,Unknown Method,Nort,1,46.68,2025-06-06 21:51:18
electronics,TR39394,C7900,Unknown Method,Jacques,1,47.46,2025-07-29 03:29:18
electronics,TR62408,C5404,Unknown Method,Sherikaburghm,1,46.07,2025-03-18 11:55:30
clothing,TR18507,C0000,Unknown Method,Bessportj,1,47.29,2025-04-09 07:42:59
electronics,TR36991,C3090,Unknown Method,Lakeqma,1,47.87,2025-05-07 03:32:34
clothing,TR23161,C9000,Unknown Method,Southgcor,1,46.35,2025-08-01 14:22:51
grocery,TR16047,C7020,Unknown Method,Gradys,1,47.12,2025-07-10 04:32:41
clothing,TR74688,C8720,Unknown Method,Krystlela,1,46.76,2025-06-13 06:56:55
clothing,TR49034,C7300,Unknown Method,Jaspertownvtl,1,45.92,2025-04-08 00:55:12
clothing,TR86052,C0180,Unknown Method,Westkzana,1,47.94,2025-07-23 13:55:28
grocery,TR27908,C2901,Unknown Method,Northjsan,1,47.78,2025-03-07 10:58:28
electronics,TR05965,C2024,Unknown Method,Beierpo,1,47.3,2025-04-18 16:38:05
electronics,TR88954,C1304,Unknown Method,Norths,1,46.03,2025-07-01 16:42:11
clothing,TR25100,C9020,Unknown Method,Linds,1,45.83,2025-07-01 03:15:14
grocery,TR71205,C0020,Unknown Method,Southls,1,47.2,2025-03-29 19:30:11
electronics,TR55764,C6705,Unknown Method,Danielb,1,46.52,2025-06-18 16:41:00
clothing,TR06849,C4400,Unknown Method,Lakeh,1,46.21,2025-06-29 00:53:56
grocery,TR35665,C3000,Unknown Method,Newum,1,17617.71,2025-07-05 13:31:33
grocery,TR45295,C9003,Unknown Method,Lakeefeli,1,10472.89,2025-07-02 11:42:05
entertainment,TR99518,C3031,Unknown Method,Linds,1,15854.77,2025-03-15 18:44:00
entertainment,TR81391,C5189,Unknown Method,Westplu,1,14762.86,2025-07-03 04:59:46
clothing,TR13374,C5200,Unknown Method,Alexis,1,924.94,2025-03-28 18:42:47
clothing,TR18635,C3070,Unknown Method,Southxconniet,1,14420.15,2025-03-06 05:31:26
clothing,TR76159,C6050,Unknown Method,Funkv,1,19641.42,2025-05-16 02:28:22
clothing,TR51003,C6204,Unknown Method,Toney,1,4276.92,2025-05-28 15:22:33
electronics,TR59076,C9200,Unknown Method,Malvi,1,81.49,2025-03-17 00:04:22
grocery,TR23267,C2629,Unknown Method,Nitzsch,1,18775.38,2025-06-10 17:15:15
grocery,TR73149,C2007,Unknown Method,Creminberghfe,1,14896.71,2025-04-03 04:22:16
electronics,TR12281,C6030,Unknown Method,Natali,1,10626.17,2025-03-02 13:51:37
entertainment,TR57882,C4507,Unknown Method,West,1,9279.58,2025-03-08 13:29:05
electronics,TR91369,C8390,Unknown Method,North,1,19829.29,2025-08-17 13:23:31
clothing,TR67312,C3007,Unknown Method,Westjcedr,1,16319.29,2025-06-15 15:09:06
clothing,TR41060,C6527,Unknown Method,Murrayburghnr,1,6640.06,2025-06-27 13:17:49
grocery,TR48796,C7320,Unknown Method,Eastgblai,1,17542.38,2025-04-25 12:40:33
grocery,TR55848,C3986,Unknown Method,Ziema,1,10077.18,2025-07-03 00:17:53
electronics,TR69761,C8807,Unknown Method,Sanfor,1,1860.58,2025-04-24 03:33:13
grocery,TR00879,C2006,Unknown Method,Maci,1,11380.73,2025-05-07 04:08:55
entertainment,TR91443,C6000,Unknown Method,Chungsidevnol,1,13999.54,2025-07-21 16:36:19
clothing,TR98973,C9009,Unknown Method,Newdelicialan,1,19697.84,2025-08-10 20:53:32
grocery,TR35748,C6800,Unknown Method,Ohco,1,20427.33,2025-03-11 00:56:47
electronics,TR81599,C3030,Unknown Method,Haagburghjkku,1,6890.6,2025-03-06 21:39:45
clothing,TR79950,C4025,Unknown Method,Southkdarrelv,1,18402.5,2025-04-19 22:21:03
clothing,TR66050,C4802,Unknown Method,Heaneyfortyzx,1,16637.15,2025-03-28 21:52:17
grocery,TR77818,C9060,Unknown Method,Cris,1,3378.58,2025-07-27 23:58:57
electronics,TR71280,C0080,Unknown Method,Portn,1,8467.98,2025-04-26 13:36:38
clothing,TR12606,C4690,Unknown Method,Maye,1,14473.83,2025-07-21 18:08:45
clothing,TR90012,C2839,Unknown Method,Nedburyfyslst,1,11262.82,2025-07-01 22:51:57
electronics,TR48269,C8000,Unknown Method,Lakefc,1,15801.04,2025-06-12 22:44:08
clothing,TR51067,C4892,Unknown Method,Earlinebo,1,6006.2,2025-05-28 21:35:11
electronics,TR24539,C4500,Unknown Method,Portfdest,1,17225.3,2025-06-01 14:31:08
entertainment,TR72484,C7407,Unknown Method,Bosc,1,15452.6,2025-07-09 20:36:23
entertainment,TR32773,C6203,Unknown Method,Doro,1,2427.41,2025-08-05 17:58:27
electronics,TR73462,C1440,Unknown Method,Newsmon,1,19967.35,2025-04-16 14:44:32
grocery,TR05820,C3020,Unknown Method,Danitas,1,12252.42,2025-04-12 20:03:19
grocery,TR11940,C7000,Unknown Method,Port,1,8961.47,2025-03-16 18:50:45
entertainment,TR51665,C1007,Unknown Method,Myraburgh,1,17557.12,2025-04-01 02:13:27
grocery,TR14647,C1160,Unknown Method,Wizamou,1,18706.13,2025-05-22 18:33:42
